index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP
2340,22200056,1610612739,CLE,1610612753,ORL,2022-23,30,24,2022-10-26,54,28.666666666666668,26.0,28.0,23.0,21.33333333333333,22.75,99.33333333333331,107.0,28.0,26.5,31.666666666666668,28.0,0.5963333333333333,0.5033333333333333,0.5023333333333334,0.33866666666666667
2348,22200064,1610612743,DEN,1610612747,LAL,2022-23,26,22,2022-10-26,48,32.25,29.0,24.25,18.5,23.75,20.0,107.0,99.33333333333331,30.75,26.0,35.0,34.0,0.63325,0.6084999999999999,0.5555,0.4115
2331,22200063,1610612745,HOU,1610612762,UTA,2022-23,21,22,2022-10-26,43,24.0,20.5,29.0,26.5,23.0,24.25,107.0,104.66666666666669,27.75,22.0,29.0,22.5,0.4545,0.529,0.4115,0.5555
2341,22200056,1610612753,ORL,1610612739,CLE,2022-23,24,30,2022-10-26,54,29.0,27.5,23.0,22.5,23.0,24.33333333333333,104.5,105.5,26.5,18.0,24.33333333333333,22.5,0.529,0.4545,0.484,0.3635
2344,22200061,1610612754,IND,1610612741,CHI,2022-23,27,38,2022-10-26,65,24.75,24.0,35.5,35.5,22.75,21.33333333333333,105.5,104.5,35.0,34.0,30.75,26.0,0.4077499999999999,0.5043333333333333,0.3635,0.484
2345,22200061,1610612741,CHI,1610612754,IND,2022-23,38,27,2022-10-26,65,28.25,26.5,25.33333333333333,21.0,22.5,22.0,100.5,103.33333333333331,33.0,29.5,29.0,26.0,0.52825,0.747,0.47775,0.41125
2333,22200057,1610612765,DET,1610612737,ATL,2022-23,32,36,2022-10-26,68,24.25,18.5,32.25,29.0,22.0,22.5,99.0,108.5,27.75,26.5,26.25,20.0,0.4807499999999999,0.48175,0.41125,0.47775
2335,22200059,1610612755,PHI,1610612761,TOR,2022-23,27,35,2022-10-26,62,27.75,24.5,29.0,22.5,22.25,22.0,99.0,102.0,24.0,21.0,26.5,23.5,0.48175,0.4807499999999999,0.39225,0.45766666666666667
2346,22200058,1610612766,CHA,1610612752,NYK,2022-23,30,32,2022-10-26,62,28.0,23.0,28.666666666666668,26.0,24.33333333333333,24.25,105.33333333333331,104.66666666666669,29.0,26.0,33.0,29.5,0.5043333333333333,0.4077499999999999,0.45766666666666667,0.39225
2338,22200065,1610612748,MIA,1610612757,POR,2022-23,28,31,2022-10-26,59,29.0,22.5,27.75,24.5,21.25,24.666666666666668,101.5,102.5,29.5,27.5,30.666666666666668,28.5,0.59775,0.427,0.5015000000000001,0.3993333333333333
2332,22200057,1610612737,ATL,1610612765,DET,2022-23,36,32,2022-10-26,68,25.0,22.5,29.0,20.5,24.0,24.75,104.66666666666669,107.0,23.0,21.0,29.25,25.5,0.427,0.59775,0.3993333333333333,0.5015000000000001
2342,22200062,1610612759,SAS,1610612750,MIN,2022-23,28,39,2022-10-26,67,29.0,20.5,25.0,22.5,24.75,24.0,105.0,97.0,29.25,25.5,23.0,21.0,0.534,0.51275,0.47375,0.43799999999999994
2330,22200063,1610612762,UTA,1610612745,HOU,2022-23,22,21,2022-10-26,43,26.75,22.0,33.75,29.5,24.25,23.0,108.5,99.0,29.0,22.5,27.75,22.0,0.509,0.3716666666666666,0.43799999999999994,0.47375
2336,22200060,1610612749,MIL,1610612751,BKN,2022-23,25,20,2022-10-26,45,35.5,35.5,24.75,24.0,22.0,22.25,97.0,105.0,23.5,23.5,27.75,22.5,0.747,0.52825,0.6114999999999999,0.46900000000000003
2334,22200059,1610612761,TOR,1610612755,PHI,2022-23,35,27,2022-10-26,62,28.0,25.5,28.0,24.0,20.75,23.0,102.0,99.0,27.75,22.5,23.5,23.5,0.52975,0.4333333333333333,0.46900000000000003,0.6114999999999999
2327,22200069,1610612763,MEM,1610612758,SAC,2022-23,32,28,2022-10-27,60,26.75,21.0,31.75,27.0,24.25,26.0,103.5,110.0,32.0,27.5,27.0,20.5,0.4945,0.57375,0.42225,0.4323333333333334
2326,22200069,1610612758,SAC,1610612763,MEM,2022-23,28,32,2022-10-27,60,28.33333333333333,24.5,28.8,22.5,23.33333333333333,22.5,106.0,104.5,33.333333333333336,30.5,26.25,23.0,0.5136666666666666,0.4845,0.4323333333333334,0.42225
2323,22200066,1610612742,DAL,1610612751,BKN,2022-23,30,23,2022-10-27,53,34.0,31.5,25.0,18.0,22.666666666666668,22.75,98.66666666666669,101.2,27.0,20.5,32.0,27.5,0.664,0.5833999999999999,0.5886666666666666,0.396
2322,22200066,1610612751,BKN,1610612742,DAL,2022-23,23,30,2022-10-27,53,24.0,17.0,23.0,20.0,23.0,20.8,104.5,106.0,30.0,24.5,33.75,29.0,0.4175,0.41775,0.396,0.5886666666666666
2325,22200067,1610612746,LAC,1610612760,OKC,2022-23,24,34,2022-10-27,58,25.0,18.0,34.0,31.5,22.5,23.33333333333333,107.5,105.0,26.25,23.0,33.333333333333336,30.5,0.4845,0.5136666666666666,0.42999999999999994,0.36575
2324,22200067,1610612760,OKC,1610612746,LAC,2022-23,34,24,2022-10-27,58,23.0,20.0,24.0,17.0,26.0,24.25,105.0,107.5,28.0,23.0,29.8,27.5,0.41775,0.4175,0.36575,0.42999999999999994
2328,22200068,1610612748,MIA,1610612744,GSW,2022-23,30,31,2022-10-27,61,28.8,22.5,28.33333333333333,24.5,20.8,23.0,101.2,98.66666666666669,29.8,27.5,28.0,23.0,0.5833999999999999,0.664,0.4854,0.50725
2329,22200068,1610612744,GSW,1610612748,MIA,2022-23,31,30,2022-10-27,61,31.75,27.0,26.75,21.0,22.75,22.666666666666668,110.0,103.5,33.75,29.0,30.0,24.5,0.57375,0.4945,0.50725,0.4854
2319,22200072,1610612738,BOS,1610612739,CLE,2022-23,34,33,2022-10-28,67,32.25,27.0,29.4,25.5,22.5,24.33333333333333,101.5,102.0,28.5,25.5,26.6,20.0,0.6145,0.5037999999999999,0.4955,0.4824
2302,22200071,1610612753,ORL,1610612766,CHA,2022-23,22,19,2022-10-28,41,28.0,25.5,30.2,26.5,22.6,20.4,104.0,105.2,27.2,18.0,29.0,22.5,0.5232,0.5614000000000001,0.4824,0.4955
2309,22200077,1610612759,SAS,1610612741,CHI,2022-23,36,29,2022-10-28,65,28.8,20.5,29.75,26.5,24.4,24.0,105.2,104.0,31.2,25.5,22.33333333333333,21.5,0.5316000000000001,0.5192,0.466,0.47375
2303,22200071,1610612766,CHA,1610612753,ORL,2022-23,19,22,2022-10-28,41,28.5,23.0,29.0,26.0,24.0,21.5,105.5,100.8,29.75,26.0,26.8,23.5,0.5305,0.637,0.47375,0.466
2306,22200074,1610612754,IND,1610612764,WAS,2022-23,36,28,2022-10-28,64,25.2,24.0,32.75,28.0,22.6,23.25,103.2,106.0,35.6,34.0,31.8,26.5,0.4215999999999999,0.5297499999999999,0.36360000000000003,0.5404
2301,22200078,1610612743,DEN,1610612762,UTA,2022-23,35,25,2022-10-28,60,31.0,27.0,30.5,26.0,24.0,24.4,108.4,100.5,29.0,22.5,27.2,18.0,0.6106,0.38875,0.5404,0.36360000000000003
2310,22200079,1610612740,NOP,1610612756,PHX,2022-23,27,21,2022-10-28,48,32.75,28.0,25.2,24.0,23.5,22.75,104.5,97.6,23.75,19.0,27.0,24.5,0.637,0.5305,0.5775,0.41899999999999993
2304,22200073,1610612755,PHI,1610612761,TOR,2022-23,28,26,2022-10-28,54,27.6,24.5,32.0,27.5,21.6,21.4,98.4,100.0,26.2,21.0,29.4,26.5,0.5118,0.5025999999999999,0.41899999999999993,0.5775
2315,22200080,1610612757,POR,1610612745,HOU,2022-23,32,23,2022-10-28,55,28.6,24.0,30.25,27.0,20.4,22.6,102.0,101.5,26.8,23.5,29.75,26.0,0.5192,0.5316000000000001,0.45,0.46175
2316,22200075,1610612752,NYK,1610612749,MIL,2022-23,24,26,2022-10-28,50,29.75,26.5,28.8,20.5,24.0,23.2,105.0,107.2,25.75,22.5,25.25,21.0,0.5297499999999999,0.4215999999999999,0.46175,0.45
2314,22200080,1610612745,HOU,1610612757,POR,2022-23,23,32,2022-10-28,55,23.4,20.5,27.75,22.5,23.2,24.0,107.2,105.0,26.6,20.0,28.5,25.5,0.4427999999999999,0.6761999999999999,0.3958,0.5175000000000001
2307,22200074,1610612764,WAS,1610612754,IND,2022-23,28,36,2022-10-28,64,30.25,27.0,28.6,24.0,22.75,23.5,98.0,108.4,27.5,25.0,29.5,25.5,0.58775,0.5602,0.5175000000000001,0.3958
2313,22200076,1610612747,LAL,1610612750,MIN,2022-23,25,28,2022-10-28,53,22.75,22.0,34.8,29.5,24.75,23.75,115.0,101.5,29.5,25.5,27.5,25.0,0.38875,0.6106,0.354,0.5748000000000001
2312,22200076,1610612750,MIN,1610612747,LAL,2022-23,28,25,2022-10-28,53,34.8,29.5,22.75,22.0,23.2,23.8,106.0,103.2,26.6,20.0,27.6,22.5,0.6761999999999999,0.4427999999999999,0.5748000000000001,0.354
2300,22200078,1610612762,UTA,1610612743,DEN,2022-23,25,35,2022-10-28,60,25.8,20.0,25.8,18.5,23.8,23.2,108.4,98.0,27.4,21.0,26.0,21.5,0.5025999999999999,0.5118,0.44139999999999996,0.49050000000000005
2318,22200072,1610612739,CLE,1610612738,BOS,2022-23,33,34,2022-10-28,67,29.0,26.0,28.5,23.0,21.5,24.0,100.0,98.4,27.0,24.5,23.75,19.0,0.5892499999999999,0.5655,0.49050000000000005,0.44139999999999996
2321,22200070,1610612765,DET,1610612737,ATL,2022-23,29,35,2022-10-28,64,25.8,18.5,25.8,20.0,22.8,22.8,97.6,104.5,29.4,26.5,26.2,21.0,0.5037999999999999,0.6145,0.429,0.44075
2320,22200070,1610612737,ATL,1610612765,DET,2022-23,35,29,2022-10-28,64,27.75,22.5,23.4,20.5,23.75,24.75,101.5,115.0,25.25,21.0,25.75,22.5,0.4725,0.6186666666666666,0.44075,0.429
2305,22200073,1610612761,TOR,1610612755,PHI,2022-23,26,28,2022-10-28,54,29.4,25.5,32.25,27.0,21.4,21.6,100.8,105.5,27.6,22.5,26.6,20.0,0.5614000000000001,0.5232,0.48360000000000003,0.511
2317,22200075,1610612749,MIL,1610612752,NYK,2022-23,26,24,2022-10-28,50,32.0,27.5,27.6,24.5,24.33333333333333,22.5,100.66666666666669,99.2,22.33333333333333,21.5,31.2,25.5,0.6186666666666666,0.4725,0.511,0.48360000000000003
2311,22200079,1610612756,PHX,1610612740,NOP,2022-23,21,27,2022-10-28,48,30.5,26.0,31.0,27.0,23.25,22.6,100.5,108.4,26.0,21.5,27.4,21.0,0.5655,0.5892499999999999,0.495,0.49879999999999997
2308,22200077,1610612741,CHI,1610612759,SAS,2022-23,29,36,2022-10-28,65,30.2,26.5,28.0,25.5,22.8,22.8,99.2,100.66666666666669,31.8,26.5,35.6,34.0,0.5602,0.58775,0.49879999999999997,0.495
2298,22200085,1610612737,ATL,1610612749,MIL,2022-23,30,32,2022-10-29,62,29.2,22.5,28.25,24.5,23.6,22.83333333333333,102.8,103.6,26.0,21.0,30.0,27.5,0.5128,0.5818,0.4744,0.44560000000000005
2287,22200082,1610612766,CHA,1610612744,GSW,2022-23,34,23,2022-10-29,57,26.6,20.5,30.0,26.5,24.0,22.83333333333333,103.6,102.8,28.2,22.0,34.333333333333336,30.5,0.5035999999999999,0.4554999999999999,0.44560000000000005,0.4744
2297,22200083,1610612751,BKN,1610612754,IND,2022-23,26,26,2022-10-29,52,23.8,17.0,29.0,22.5,22.2,25.6,102.8,102.0,30.0,24.5,22.75,21.5,0.4288,0.52725,0.40099999999999997,0.4808333333333334
2291,22200081,1610612748,MIA,1610612758,SAC,2022-23,23,32,2022-10-29,55,29.0,22.5,23.8,17.0,21.33333333333333,22.6,102.0,102.8,30.0,27.5,26.0,21.0,0.5764999999999999,0.4758,0.4808333333333334,0.40099999999999997
2296,22200083,1610612754,IND,1610612751,BKN,2022-23,26,26,2022-10-29,52,27.0,24.0,25.2,20.0,22.83333333333333,23.6,103.66666666666669,103.0,34.333333333333336,30.5,28.2,22.0,0.4554999999999999,0.5035999999999999,0.37933333333333336,0.5147999999999999
2286,22200082,1610612744,GSW,1610612766,CHA,2022-23,23,34,2022-10-29,57,31.6,27.0,33.0,30.5,22.6,21.33333333333333,109.2,103.6,33.0,26.0,28.666666666666668,21.0,0.5818,0.5128,0.5147999999999999,0.37933333333333336
2292,22200086,1610612742,DAL,1610612760,OKC,2022-23,25,27,2022-10-29,52,33.0,30.5,31.6,27.0,22.25,23.0,98.0,105.2,26.0,20.0,27.2,21.0,0.623,0.5032,0.54875,0.46649999999999997
2299,22200085,1610612749,MIL,1610612737,ATL,2022-23,32,30,2022-10-29,62,30.5,25.5,27.8,21.0,25.0,24.6,103.0,103.66666666666669,22.75,21.5,30.0,24.5,0.5519999999999999,0.5573333333333333,0.46649999999999997,0.54875
2294,22200087,1610612763,MEM,1610612762,UTA,2022-23,30,24,2022-10-29,54,27.8,21.0,30.5,25.5,24.6,25.0,103.6,109.2,31.2,25.5,26.166666666666668,21.0,0.5032,0.623,0.4378,0.43249999999999994
2289,22200084,1610612755,PHI,1610612741,CHI,2022-23,37,22,2022-10-29,59,27.666666666666668,24.5,25.666666666666668,20.0,21.33333333333333,23.83333333333333,96.0,100.33333333333331,26.166666666666668,21.0,31.2,25.5,0.539,0.5021666666666667,0.43249999999999994,0.4378
2293,22200086,1610612760,OKC,1610612742,DAL,2022-23,27,25,2022-10-29,52,25.2,20.0,27.0,24.0,25.6,22.2,105.2,98.0,27.2,21.0,26.0,20.0,0.4758,0.5764999999999999,0.40920000000000006,0.4303333333333333
2295,22200087,1610612762,UTA,1610612763,MEM,2022-23,24,30,2022-10-29,54,25.666666666666668,20.0,27.666666666666668,24.5,23.83333333333333,21.33333333333333,106.66666666666669,105.5,28.666666666666668,21.0,33.0,26.0,0.5021666666666667,0.539,0.4303333333333333,0.40920000000000006
2288,22200084,1610612741,CHI,1610612755,PHI,2022-23,22,37,2022-10-29,59,30.0,26.5,26.6,20.5,22.83333333333333,24.0,100.33333333333331,96.0,32.5,26.5,33.0,30.5,0.5573333333333333,0.5519999999999999,0.49533333333333324,0.44925000000000004
2290,22200081,1610612758,SAC,1610612748,MIA,2022-23,32,23,2022-10-29,55,28.25,24.5,29.2,22.5,23.0,22.25,105.5,106.66666666666669,33.0,30.5,32.5,26.5,0.52725,0.4288,0.44925000000000004,0.49533333333333324
2276,22200088,1610612746,LAC,1610612740,NOP,2022-23,25,18,2022-10-30,43,24.8,18.0,28.6,23.5,21.0,22.666666666666668,107.2,98.8,27.8,23.0,26.2,20.0,0.5142,0.502,0.45059999999999995,0.427
2271,22200091,1610612765,DET,1610612744,GSW,2022-23,29,37,2022-10-30,66,26.33333333333333,18.5,31.6,25.5,23.0,22.8,99.33333333333331,103.6,30.33333333333333,26.5,23.2,17.5,0.4893333333333332,0.442,0.427,0.45059999999999995
2273,22200089,1610612764,WAS,1610612738,BOS,2022-23,15,34,2022-10-30,49,29.8,27.0,29.8,26.0,22.8,23.0,99.6,104.0,29.2,25.0,25.83333333333333,18.0,0.5616,0.6626666666666666,0.4922000000000001,0.5503333333333333
2279,22200095,1610612743,DEN,1610612747,LAL,2022-23,31,26,2022-10-30,57,31.666666666666668,27.0,27.0,23.0,23.33333333333333,23.166666666666668,106.66666666666669,105.0,28.33333333333333,22.5,26.2,21.5,0.6296666666666667,0.5463333333333334,0.5503333333333333,0.4922000000000001
2275,22200093,1610612742,DAL,1610612753,ORL,2022-23,29,34,2022-10-30,63,31.4,27.5,30.0,20.5,21.8,23.33333333333333,98.8,107.2,26.2,20.0,27.8,23.0,0.5884,0.3949999999999999,0.5189999999999999,0.476
2282,22200094,1610612756,PHX,1610612745,HOU,2022-23,29,24,2022-10-30,53,28.6,22.5,23.33333333333333,20.5,23.6,21.6,100.4,102.8,26.2,21.5,28.33333333333333,22.5,0.5364,0.603,0.476,0.5189999999999999
2283,22200094,1610612745,HOU,1610612756,PHX,2022-23,24,29,2022-10-30,53,23.33333333333333,20.5,28.6,22.5,23.33333333333333,21.8,105.0,106.66666666666669,27.5,20.0,30.83333333333333,25.5,0.442,0.4893333333333332,0.39233333333333337,0.35519999999999996
2278,22200095,1610612747,LAL,1610612743,DEN,2022-23,26,31,2022-10-30,57,23.2,22.0,32.6,27.0,24.8,24.5,113.6,106.33333333333331,29.2,25.5,29.4,25.5,0.3949999999999999,0.5884,0.35519999999999996,0.39233333333333337
2284,22200092,1610612750,MIN,1610612759,SAS,2022-23,23,26,2022-10-30,49,33.666666666666664,28.0,30.166666666666668,24.0,22.83333333333333,21.0,106.33333333333331,113.6,26.33333333333333,20.0,25.8,22.5,0.6626666666666666,0.5616,0.5663333333333335,0.4995
2270,22200091,1610612744,GSW,1610612765,DET,2022-23,37,29,2022-10-30,66,30.166666666666668,24.0,33.666666666666664,28.0,23.166666666666668,23.33333333333333,107.33333333333331,106.0,33.166666666666664,26.0,28.4,24.5,0.5585,0.6304000000000001,0.4995,0.5663333333333335
2281,22200090,1610612752,NYK,1610612739,CLE,2022-23,30,35,2022-10-30,65,28.6,23.5,24.8,18.0,23.8,23.0,106.0,107.33333333333331,25.8,22.5,26.33333333333333,20.0,0.502,0.5142,0.43019999999999997,0.4671666666666667
2274,22200093,1610612753,ORL,1610612742,DAL,2022-23,34,29,2022-10-30,63,27.0,23.0,31.666666666666668,27.0,22.666666666666668,21.0,102.66666666666669,105.33333333333331,25.83333333333333,18.0,29.2,25.0,0.5085000000000001,0.6285999999999999,0.4671666666666667,0.43019999999999997
2285,22200092,1610612759,SAS,1610612750,MIN,2022-23,26,23,2022-10-30,49,30.0,20.5,31.4,27.5,24.5,24.8,105.33333333333331,102.66666666666669,30.83333333333333,25.5,27.5,20.0,0.5463333333333334,0.6296666666666667,0.47500000000000003,0.5572
2277,22200088,1610612740,NOP,1610612746,LAC,2022-23,18,25,2022-10-30,43,31.6,25.5,26.33333333333333,18.5,23.0,23.8,103.6,99.33333333333331,23.2,17.5,30.33333333333333,26.5,0.6285999999999999,0.5085000000000001,0.5572,0.47500000000000003
2272,22200089,1610612738,BOS,1610612764,WAS,2022-23,34,15,2022-10-30,49,32.6,27.0,23.2,22.0,21.6,23.6,104.0,99.6,29.4,25.5,29.2,25.5,0.6304000000000001,0.5585,0.5186,0.5082000000000001
2280,22200090,1610612739,CLE,1610612752,NYK,2022-23,35,30,2022-10-30,65,29.8,26.0,29.8,27.0,21.0,22.83333333333333,102.8,100.4,28.4,24.5,33.166666666666664,26.0,0.603,0.5364,0.5082000000000001,0.5186
2266,22200098,1610612754,IND,1610612751,BKN,2022-23,18,33,2022-10-31,51,26.857142857142858,24.0,29.0,24.5,22.714285714285715,23.0,103.14285714285714,102.57142857142856,33.142857142857146,27.0,30.0,25.0,0.452142857142857,0.5151666666666667,0.37714285714285717,0.4628
2263,22200100,1610612749,MIL,1610612765,DET,2022-23,34,23,2022-10-31,57,30.8,25.5,29.0,24.5,25.8,22.83333333333333,102.4,102.33333333333331,24.2,21.5,28.857142857142858,21.0,0.5449999999999999,0.5724285714285714,0.4628,0.37714285714285717
2262,22200100,1610612765,DET,1610612749,MIL,2022-23,23,34,2022-10-31,57,26.714285714285715,18.5,23.428571428571427,20.5,22.428571428571427,21.166666666666668,102.57142857142856,103.14285714285714,31.285714285714285,26.5,30.0,23.5,0.487142857142857,0.4571428571428572,0.4261428571428571,0.47866666666666663
2269,22200099,1610612737,ATL,1610612761,TOR,2022-23,28,34,2022-10-31,62,29.33333333333333,22.5,27.83333333333333,20.5,23.33333333333333,24.666666666666668,102.33333333333331,104.0,27.0,21.0,25.571428571428573,20.5,0.5296666666666666,0.516,0.47866666666666663,0.4261428571428571
2260,22200102,1610612746,LAC,1610612745,HOU,2022-23,30,23,2022-10-31,53,24.83333333333333,18.0,28.166666666666668,21.0,21.166666666666668,22.428571428571427,104.66666666666669,102.66666666666669,26.166666666666668,20.5,31.0,26.0,0.5156666666666666,0.5678333333333334,0.4513333333333333,0.4138333333333333
2267,22200098,1610612751,BKN,1610612754,IND,2022-23,33,18,2022-10-31,51,24.166666666666668,17.0,25.428571428571427,20.0,22.33333333333333,23.428571428571427,102.33333333333331,102.4,29.33333333333333,24.5,27.33333333333333,22.0,0.4406666666666667,0.495,0.4138333333333333,0.4513333333333333
2256,22200097,1610612755,PHI,1610612764,WAS,2022-23,30,28,2022-10-31,58,29.0,24.5,26.857142857142858,24.0,21.428571428571427,21.166666666666668,96.0,100.33333333333331,25.571428571428573,20.5,27.0,21.0,0.5724285714285714,0.5449999999999999,0.4615714285714286,0.47759999999999997
2265,22200096,1610612758,SAC,1610612766,CHA,2022-23,24,34,2022-10-31,58,29.0,24.5,30.8,25.5,22.8,25.0,104.0,106.57142857142856,31.0,26.0,26.166666666666668,20.5,0.5536,0.503,0.47759999999999997,0.4615714285714286
2268,22200099,1610612761,TOR,1610612737,ATL,2022-23,34,28,2022-10-31,62,28.83333333333333,25.0,27.33333333333333,20.5,21.166666666666668,21.428571428571427,98.0,104.57142857142856,27.666666666666668,22.5,27.714285714285715,20.0,0.5678333333333334,0.5156666666666666,0.48633333333333334,0.4435
2264,22200096,1610612766,CHA,1610612758,SAC,2022-23,34,24,2022-10-31,58,27.83333333333333,20.5,29.33333333333333,22.5,25.0,22.8,102.66666666666669,104.66666666666669,27.33333333333333,22.0,29.33333333333333,24.5,0.503,0.5536,0.4435,0.48633333333333334
2258,22200101,1610612762,UTA,1610612763,MEM,2022-23,23,26,2022-10-31,49,25.428571428571427,20.0,24.166666666666668,17.0,23.428571428571427,22.33333333333333,106.57142857142856,104.0,28.857142857142858,21.0,24.2,21.5,0.495,0.4406666666666667,0.4232857142857143,0.4515
2259,22200101,1610612763,MEM,1610612762,UTA,2022-23,26,23,2022-10-31,49,28.166666666666668,21.0,24.83333333333333,18.0,24.666666666666668,23.33333333333333,104.0,102.33333333333331,30.0,23.5,31.285714285714285,26.5,0.516,0.5296666666666666,0.4515,0.4232857142857143
2261,22200102,1610612745,HOU,1610612746,LAC,2022-23,23,30,2022-10-31,53,23.428571428571427,20.5,26.714285714285715,18.5,23.0,22.714285714285715,104.57142857142856,98.0,27.714285714285715,20.0,27.666666666666668,22.5,0.4571428571428572,0.487142857142857,0.4042857142857143,0.4536666666666667
2257,22200097,1610612764,WAS,1610612755,PHI,2022-23,28,30,2022-10-31,58,27.33333333333333,20.5,28.83333333333333,25.0,22.83333333333333,25.8,100.33333333333331,96.0,30.0,25.0,33.142857142857146,27.0,0.5151666666666667,0.452142857142857,0.4536666666666667,0.4042857142857143
2253,22200103,1610612741,CHI,1610612751,BKN,2022-23,25,27,2022-11-01,52,28.857142857142858,23.5,28.142857142857142,22.5,22.285714285714285,25.0,99.71428571428572,104.66666666666669,33.142857142857146,26.5,26.83333333333333,21.0,0.5341428571428571,0.4873333333333333,0.47714285714285704,0.43183333333333335
2248,22200105,1610612760,OKC,1610612753,ORL,2022-23,33,32,2022-11-01,65,25.5,20.0,28.0,23.0,25.0,22.285714285714285,104.66666666666669,99.71428571428572,26.83333333333333,21.0,33.142857142857146,26.5,0.4873333333333333,0.5341428571428571,0.43183333333333335,0.47714285714285704
2250,22200106,1610612750,MIN,1610612756,PHX,2022-23,20,24,2022-11-01,44,32.142857142857146,25.5,31.142857142857142,24.0,22.714285714285715,23.571428571428573,105.14285714285714,109.42857142857144,26.285714285714285,20.0,26.285714285714285,18.0,0.6361428571428572,0.5485714285714286,0.5504285714285715,0.42957142857142855
2252,22200103,1610612751,BKN,1610612741,CHI,2022-23,27,25,2022-11-01,52,25.428571428571427,17.0,28.666666666666668,22.5,22.142857142857142,22.428571428571427,102.85714285714286,101.42857142857144,27.714285714285715,21.0,32.57142857142857,25.5,0.4627142857142857,0.5493333333333333,0.42957142857142855,0.5504285714285715
2251,22200106,1610612756,PHX,1610612750,MIN,2022-23,24,20,2022-11-01,44,28.666666666666668,22.5,25.428571428571427,17.0,23.33333333333333,21.285714285714285,100.66666666666669,101.42857142857144,25.83333333333333,21.0,30.285714285714285,27.5,0.5493333333333333,0.4627142857142857,0.4875,0.4888571428571428
2249,22200105,1610612753,ORL,1610612760,OKC,2022-23,32,33,2022-11-01,65,28.0,23.0,25.5,20.0,22.428571428571427,22.142857142857142,101.42857142857144,100.66666666666669,26.285714285714285,18.0,26.285714285714285,20.0,0.5378571428571429,0.5501428571428572,0.4888571428571428,0.4875
2254,22200104,1610612748,MIA,1610612744,GSW,2022-23,33,24,2022-11-01,57,28.142857142857142,22.5,28.857142857142858,23.5,21.285714285714285,23.33333333333333,101.42857142857144,102.85714285714286,30.285714285714285,27.5,25.83333333333333,21.0,0.5485714285714286,0.6361428571428572,0.4597142857142858,0.49414285714285716
2255,22200104,1610612744,GSW,1610612748,MIA,2022-23,24,33,2022-11-01,57,31.142857142857142,24.0,32.142857142857146,25.5,23.571428571428573,22.714285714285715,109.42857142857144,105.14285714285714,32.57142857142857,25.5,27.714285714285715,21.0,0.5501428571428572,0.5378571428571429,0.49414285714285716,0.4597142857142858
2246,22200111,1610612766,CHA,1610612741,CHI,2022-23,26,27,2022-11-02,53,28.714285714285715,20.5,29.428571428571427,20.5,24.571428571428573,22.625,104.85714285714286,103.42857142857144,26.857142857142858,22.0,27.5,20.0,0.5252857142857142,0.5752857142857143,0.458,0.4653333333333333
2228,22200116,1610612757,POR,1610612763,MEM,2022-23,23,30,2022-11-02,53,29.166666666666668,24.0,25.125,20.0,21.0,24.428571428571427,100.66666666666669,113.33333333333331,26.166666666666668,23.0,24.0,21.5,0.5333333333333333,0.6365,0.4653333333333333,0.458
2239,22200108,1610612764,WAS,1610612755,PHI,2022-23,31,25,2022-11-02,56,27.428571428571427,20.5,28.375,23.5,22.714285714285715,24.285714285714285,101.42857142857144,102.57142857142856,30.0,25.0,29.714285714285715,24.0,0.5097142857142857,0.4025,0.4538571428571429,0.49114285714285716
2243,22200114,1610612761,TOR,1610612759,SAS,2022-23,32,31,2022-11-02,63,29.571428571428573,25.0,27.857142857142858,21.0,21.714285714285715,21.5,99.71428571428572,104.28571428571428,27.714285714285715,22.5,28.5,21.0,0.5752857142857143,0.5252857142857142,0.49114285714285716,0.4538571428571429
2244,22200110,1610612737,ATL,1610612752,NYK,2022-23,21,32,2022-11-02,53,29.142857142857142,22.5,28.75,22.5,23.0,21.5,103.42857142857144,104.85714285714286,28.0,21.0,32.375,26.5,0.5322857142857143,0.519,0.48514285714285715,0.404875
2235,22200112,1610612745,HOU,1610612746,LAC,2022-23,24,34,2022-11-02,58,23.375,20.5,31.33333333333333,25.5,22.875,22.33333333333333,103.75,97.5,28.0,20.0,29.5,25.5,0.459625,0.5304285714285715,0.404875,0.48514285714285715
2242,22200114,1610612759,SAS,1610612761,TOR,2022-23,31,32,2022-11-02,63,29.428571428571427,20.5,28.714285714285715,20.5,24.285714285714285,22.714285714285715,104.28571428571428,99.71428571428572,29.714285714285715,24.0,30.0,25.0,0.5397142857142858,0.622,0.4692857142857143,0.4365
2227,22200115,1610612762,UTA,1610612742,DAL,2022-23,35,23,2022-11-02,58,25.125,20.0,29.166666666666668,24.0,22.625,24.571428571428573,105.0,102.33333333333331,28.5,21.0,27.714285714285715,22.5,0.506625,0.483125,0.4365,0.4692857142857143
